# CS_ID, depth (m)
 1,    304.67
 2,    365.36
 3,    410.48
 4,    459.82
 5,    561.27
 6,    602.24
 7,    667.82
 8,    737.24
 9,    795.36
10,    827.15
11,    902.64
12,    966.29
