# CS_ID, depth (m)
 1,    310.45
 2,    328.46
 3,    429.25
 4,    498.34
 5,    551.84
 6,    588.40
 7,    682.40
 8,    734.76
 9,    810.30
10,    825.63
11,    936.77
12,    977.60
