# CS_ID, depth (m)
 1,    265.86
 2,    369.55
 3,    415.38
 4,    459.80
 5,    526.34
 6,    562.86
 7,    665.61
 8,    735.29
 9,    777.18
10,    831.91
11,    905.67
12,    942.45
