# CS_ID, depth (m)
 1,    312.19
 2,    316.10
 3,    389.65
 4,    498.00
 5,    540.82
 6,    585.58
 7,    655.16
 8,    713.84
 9,    806.94
10,    865.33
11,    920.07
12,    981.07
