# CS_ID, depth (m)
 1,    277.25
 2,    349.26
 3,    376.85
 4,    496.88
 5,    550.43
 6,    601.21
 7,    653.77
 8,    722.74
 9,    811.92
10,    844.21
11,    921.77
12,    950.57
