# CS_ID, depth (m)
 1,    285.99
 2,    362.34
 3,    413.99
 4,    442.59
 5,    557.90
 6,    609.03
 7,    645.01
 8,    746.81
 9,    767.42
10,    847.97
11,    897.64
12,    989.40
