# CS_ID, depth (m)
 1,    270.24
 2,    368.08
 3,    410.38
 4,    443.46
 5,    526.19
 6,    573.94
 7,    661.09
 8,    705.11
 9,    789.16
10,    872.09
11,    928.32
12,    957.46
