# CS_ID, depth (m)
 1,    300.97
 2,    333.95
 3,    408.88
 4,    479.47
 5,    513.96
 6,    593.42
 7,    631.48
 8,    709.43
 9,    798.56
10,    849.51
11,    899.37
12,    998.00
