# CS_ID, depth (m)
 1,    294.87
 2,    314.00
 3,    386.58
 4,    439.24
 5,    532.67
 6,    603.68
 7,    682.18
 8,    732.57
 9,    809.95
10,    826.72
11,    918.16
12,    954.18
