# CS_ID, depth (m)
 1,    254.53
 2,    316.95
 3,    432.53
 4,    457.27
 5,    517.95
 6,    579.55
 7,    666.99
 8,    711.15
 9,    798.28
10,    873.64
11,    897.53
12,    947.66
