# CS_ID, depth (m)
 1,    275.87
 2,    340.16
 3,    415.20
 4,    464.06
 5,    556.48
 6,    564.99
 7,    632.94
 8,    692.48
 9,    759.62
10,    868.51
11,    879.42
12,    942.31
