# CS_ID, depth (m)
 1,    282.77
 2,    359.59
 3,    388.88
 4,    456.34
 5,    526.07
 6,    567.37
 7,    627.21
 8,    701.95
 9,    794.71
10,    845.10
11,    925.51
12,    973.23
