# CS_ID, depth (m)
 1,    261.60
 2,    342.02
 3,    427.63
 4,    443.48
 5,    507.71
 6,    587.24
 7,    669.29
 8,    722.56
 9,    757.92
10,    838.60
11,    896.42
12,    981.29
