# CS_ID, depth (m)
 1,    284.01
 2,    320.99
 3,    388.74
 4,    445.08
 5,    558.05
 6,    600.94
 7,    647.06
 8,    687.68
 9,    775.89
10,    850.80
11,    889.24
12,    998.09
