# CS_ID, depth (m)
 1,    304.88
 2,    333.46
 3,    393.83
 4,    451.15
 5,    542.82
 6,    590.84
 7,    637.43
 8,    712.62
 9,    750.76
10,    821.22
11,    925.00
12,    944.84
