# CS_ID, depth (m)
 1,    284.32
 2,    367.88
 3,    389.73
 4,    468.86
 5,    530.19
 6,    616.55
 7,    640.33
 8,    719.46
 9,    761.12
10,    849.04
11,    904.52
12,    948.94
