# CS_ID, depth (m)
 1,    306.04
 2,    323.22
 3,    402.42
 4,    461.66
 5,    517.84
 6,    568.80
 7,    647.06
 8,    707.69
 9,    753.12
10,    870.44
11,    935.41
12,    939.00
