# CS_ID, depth (m)
 1,    294.88
 2,    331.07
 3,    435.95
 4,    452.32
 5,    558.57
 6,    566.88
 7,    660.82
 8,    737.02
 9,    754.57
10,    826.30
11,    908.57
12,    968.18
