# CS_ID, depth (m)
 1,    267.09
 2,    331.46
 3,    433.72
 4,    487.00
 5,    560.27
 6,    616.29
 7,    684.81
 8,    742.25
 9,    756.63
10,    814.39
11,    901.04
12,    972.53
