# CS_ID, depth (m)
 1,    263.57
 2,    363.84
 3,    430.07
 4,    443.75
 5,    555.51
 6,    623.31
 7,    665.89
 8,    744.93
 9,    771.97
10,    845.39
11,    926.48
12,    939.10
