# CS_ID, depth (m)
 1,    292.96
 2,    322.21
 3,    432.66
 4,    443.85
 5,    523.40
 6,    621.96
 7,    626.09
 8,    748.39
 9,    774.23
10,    820.10
11,    926.59
12,    998.55
