# CS_ID, depth (m)
 1,    307.05
 2,    349.92
 3,    380.40
 4,    490.60
 5,    535.63
 6,    563.43
 7,    625.52
 8,    708.73
 9,    772.50
10,    854.24
11,    890.50
12,    950.32
