# CS_ID, depth (m)
 1,    286.43
 2,    314.11
 3,    392.38
 4,    439.74
 5,    545.39
 6,    576.99
 7,    676.47
 8,    724.87
 9,    768.45
10,    869.07
11,    901.45
12,    937.82
