# CS_ID, depth (m)
 1,    274.23
 2,    343.68
 3,    402.27
 4,    445.44
 5,    507.67
 6,    567.41
 7,    664.07
 8,    749.94
 9,    790.85
10,    818.63
11,    902.07
12,    989.37
