# CS_ID, depth (m)
 1,    290.38
 2,    354.59
 3,    380.29
 4,    468.88
 5,    556.72
 6,    584.33
 7,    672.75
 8,    706.81
 9,    804.29
10,    819.22
11,    885.28
12,    942.35
