# CS_ID, depth (m)
 1,    277.19
 2,    371.82
 3,    386.43
 4,    464.04
 5,    522.54
 6,    566.84
 7,    663.26
 8,    711.92
 9,    753.76
10,    831.86
11,    885.24
12,    979.20
