# CS_ID, depth (m)
 1,    308.31
 2,    327.15
 3,    429.33
 4,    471.97
 5,    511.88
 6,    624.66
 7,    673.26
 8,    740.51
 9,    771.90
10,    833.39
11,    897.42
12,    951.21
