# CS_ID, depth (m)
 1,    277.30
 2,    347.30
 3,    426.99
 4,    494.72
 5,    549.16
 6,    575.93
 7,    654.34
 8,    710.51
 9,    766.48
10,    841.81
11,    906.95
12,    956.05
