# CS_ID, depth (m)
 1,    266.60
 2,    366.17
 3,    416.25
 4,    466.32
 5,    560.38
 6,    581.35
 7,    630.17
 8,    739.63
 9,    808.76
10,    825.85
11,    875.49
12,    985.29
