# CS_ID, depth (m)
 1,    308.46
 2,    349.10
 3,    426.77
 4,    480.27
 5,    506.78
 6,    611.90
 7,    660.07
 8,    688.58
 9,    773.07
10,    849.91
11,    895.39
12,    974.17
