# CS_ID, depth (m)
 1,    284.01
 2,    369.71
 3,    382.10
 4,    448.61
 5,    536.41
 6,    604.86
 7,    642.87
 8,    746.77
 9,    762.73
10,    852.80
11,    929.15
12,    984.54
