# CS_ID, depth (m)
 1,    311.67
 2,    335.55
 3,    375.18
 4,    466.87
 5,    544.19
 6,    620.38
 7,    668.99
 8,    713.96
 9,    793.53
10,    821.61
11,    896.50
12,    944.27
