# CS_ID, depth (m)
 1,    257.03
 2,    319.24
 3,    436.58
 4,    471.41
 5,    544.50
 6,    621.13
 7,    675.90
 8,    726.51
 9,    809.18
10,    845.30
11,    877.33
12,    999.89
