# CS_ID, depth (m)
 1,    295.16
 2,    340.07
 3,    398.56
 4,    476.13
 5,    526.65
 6,    620.28
 7,    674.33
 8,    693.08
 9,    785.32
10,    825.03
11,    896.06
12,    982.36
