# CS_ID, depth (m)
 1,    297.53
 2,    325.59
 3,    416.99
 4,    462.82
 5,    545.73
 6,    620.08
 7,    686.05
 8,    735.89
 9,    795.13
10,    869.00
11,    897.82
12,    989.65
