# CS_ID, depth (m)
 1,    297.68
 2,    341.39
 3,    401.76
 4,    483.38
 5,    539.91
 6,    601.49
 7,    660.12
 8,    736.34
 9,    801.09
10,    868.96
11,    898.17
12,    961.08
