# CS_ID, depth (m)
 1,    253.64
 2,    374.33
 3,    378.24
 4,    488.11
 5,    535.71
 6,    602.75
 7,    643.34
 8,    734.70
 9,    751.76
10,    838.95
11,    910.80
12,    944.32
