# CS_ID, depth (m)
 1,    289.43
 2,    346.15
 3,    378.34
 4,    493.53
 5,    505.34
 6,    608.63
 7,    641.20
 8,    714.38
 9,    760.23
10,    835.06
11,    890.61
12,    986.60
