# CS_ID, depth (m)
 1,    310.16
 2,    355.32
 3,    420.94
 4,    480.71
 5,    527.11
 6,    597.96
 7,    627.76
 8,    723.02
 9,    793.21
10,    851.88
11,    937.39
12,    970.52
