# CS_ID, depth (m)
 1,    312.24
 2,    350.92
 3,    432.26
 4,    491.18
 5,    530.71
 6,    589.01
 7,    673.33
 8,    736.35
 9,    768.50
10,    860.97
11,    898.97
12,    962.23
