# CS_ID, depth (m)
 1,    258.56
 2,    359.01
 3,    428.45
 4,    469.99
 5,    530.57
 6,    589.13
 7,    653.33
 8,    705.82
 9,    770.04
10,    853.53
11,    886.02
12,    973.46
