# CS_ID, depth (m)
 1,    264.77
 2,    329.51
 3,    391.01
 4,    480.87
 5,    502.94
 6,    606.43
 7,    630.51
 8,    729.93
 9,    765.92
10,    813.43
11,    922.34
12,    958.77
