# CS_ID, depth (m)
 1,    267.14
 2,    344.38
 3,    378.97
 4,    471.07
 5,    509.68
 6,    595.84
 7,    682.10
 8,    691.92
 9,    788.58
10,    865.44
11,    934.09
12,    989.40
