# CS_ID, depth (m)
 1,    276.23
 2,    326.11
 3,    384.39
 4,    490.85
 5,    552.29
 6,    624.78
 7,    653.24
 8,    732.53
 9,    792.16
10,    847.73
11,    913.67
12,    988.86
