# CS_ID, depth (m)
 1,    297.36
 2,    340.18
 3,    417.71
 4,    499.46
 5,    520.72
 6,    615.98
 7,    648.22
 8,    731.19
 9,    768.03
10,    814.11
11,    930.01
12,    988.93
