# CS_ID, depth (m)
 1,    253.59
 2,    322.39
 3,    381.37
 4,    485.27
 5,    539.74
 6,    610.44
 7,    675.86
 8,    701.66
 9,    757.02
10,    835.57
11,    875.70
12,    978.15
