# CS_ID, depth (m)
 1,    277.09
 2,    332.87
 3,    420.69
 4,    481.35
 5,    539.10
 6,    564.24
 7,    665.61
 8,    713.66
 9,    798.11
10,    855.49
11,    914.82
12,    955.54
