# CS_ID, depth (m)
 1,    293.14
 2,    338.77
 3,    422.75
 4,    488.86
 5,    557.09
 6,    610.15
 7,    660.27
 8,    691.46
 9,    804.42
10,    821.48
11,    893.33
12,    965.15
