# CS_ID, depth (m)
 1,    293.16
 2,    316.04
 3,    380.04
 4,    444.01
 5,    500.27
 6,    613.09
 7,    651.30
 8,    689.39
 9,    785.81
10,    816.96
11,    889.65
12,    964.51
