# CS_ID, depth (m)
 1,    250.76
 2,    368.88
 3,    389.17
 4,    478.35
 5,    550.59
 6,    596.98
 7,    647.69
 8,    743.33
 9,    761.64
10,    855.57
11,    917.20
12,    968.97
