# CS_ID, depth (m)
 1,    296.95
 2,    353.35
 3,    421.78
 4,    474.68
 5,    538.37
 6,    620.58
 7,    661.55
 8,    730.06
 9,    780.33
10,    836.25
11,    895.99
12,    965.64
