# CS_ID, depth (m)
 1,    279.07
 2,    354.05
 3,    404.56
 4,    468.32
 5,    526.65
 6,    596.92
 7,    666.79
 8,    723.17
 9,    809.68
10,    860.12
11,    908.56
12,    991.75
