# CS_ID, depth (m)
 1,    290.69
 2,    373.47
 3,    407.66
 4,    481.35
 5,    554.69
 6,    583.52
 7,    686.41
 8,    689.99
 9,    769.08
10,    819.76
11,    890.04
12,    948.44
