# CS_ID, depth (m)
 1,    278.66
 2,    359.03
 3,    428.44
 4,    488.86
 5,    542.62
 6,    620.25
 7,    669.17
 8,    732.98
 9,    755.11
10,    842.44
11,    934.75
12,    969.32
