# CS_ID, depth (m)
 1,    308.40
 2,    348.56
 3,    381.71
 4,    444.29
 5,    546.49
 6,    580.21
 7,    671.14
 8,    723.23
 9,    805.31
10,    863.01
11,    902.77
12,    968.26
