# CS_ID, depth (m)
 1,    303.14
 2,    349.64
 3,    395.84
 4,    472.61
 5,    539.82
 6,    618.42
 7,    679.66
 8,    732.79
 9,    805.78
10,    842.87
11,    897.67
12,    945.51
