# CS_ID, depth (m)
 1,    283.21
 2,    349.91
 3,    394.66
 4,    456.92
 5,    529.09
 6,    611.76
 7,    669.20
 8,    706.62
 9,    751.02
10,    818.88
11,    905.84
12,    961.86
