# CS_ID, depth (m)
 1,    259.46
 2,    344.08
 3,    427.10
 4,    473.52
 5,    549.90
 6,    609.66
 7,    625.22
 8,    695.26
 9,    810.39
10,    836.63
11,    877.94
12,    947.41
