# CS_ID, depth (m)
 1,    299.83
 2,    319.43
 3,    387.00
 4,    464.91
 5,    554.82
 6,    619.51
 7,    650.33
 8,    726.91
 9,    755.68
10,    813.30
11,    923.79
12,    962.06
