# CS_ID, depth (m)
 1,    298.11
 2,    357.90
 3,    415.74
 4,    471.42
 5,    551.93
 6,    585.44
 7,    626.73
 8,    699.18
 9,    803.40
10,    826.25
11,    898.65
12,    957.27
