# CS_ID, depth (m)
 1,    283.32
 2,    355.23
 3,    400.06
 4,    455.46
 5,    524.75
 6,    608.71
 7,    684.20
 8,    708.82
 9,    794.30
10,    831.82
11,    910.54
12,    980.12
