# CS_ID, depth (m)
 1,    260.34
 2,    371.51
 3,    428.90
 4,    469.13
 5,    551.51
 6,    599.19
 7,    646.86
 8,    708.74
 9,    770.80
10,    835.19
11,    880.40
12,    984.30
