# CS_ID, depth (m)
 1,    275.74
 2,    312.78
 3,    422.03
 4,    448.73
 5,    517.94
 6,    592.61
 7,    666.45
 8,    705.28
 9,    753.01
10,    853.40
11,    898.91
12,    984.04
