# CS_ID, depth (m)
 1,    302.59
 2,    326.48
 3,    376.94
 4,    461.11
 5,    539.16
 6,    580.70
 7,    673.04
 8,    714.02
 9,    754.68
10,    870.11
11,    876.44
12,    969.33
